order_id,order_date,customer_id,segment,region,state,category,sub_category,sales,quantity,discount,profit,profit_margin,calculated_cost_basis
CA-2025-105929,2025-07-24,CS-1196,Consumer,South,Telangana,Furniture,Chairs,292.31,8,0.0,18.92,6.47,273.39
CA-2025-105930,2025-03-23,CS-1498,Corporate,North,Delhi,Furniture,Furnishings,1418.86,5,0.2,92.26,6.5,1326.6
CA-2025-105931,2026-01-23,CS-1043,Home Office,West,Gujarat,Furniture,Tables,403.22,8,0.1,97.68,24.22,305.54
CA-2025-105932,2024-05-25,CS-1057,Home Office,West,Maharashtra,Technology,Accessories,101.83,1,0.1,18.68,18.34,83.15
CA-2025-105933,2025-01-22,CS-1420,Consumer,South,Tamil Nadu,Furniture,Tables,767.24,2,0.2,-120.28,-15.68,887.52
CA-2025-105934,2026-02-23,CS-1142,Consumer,South,Telangana,Technology,Accessories,374.91,4,0.5,66.17,17.65,308.74
CA-2025-105935,2024-09-05,CS-1210,Consumer,South,Kerala,Office Supplies,Art,37.83,1,0.0,6.27,16.57,31.56
CA-2025-105936,2025-06-09,CS-1072,Consumer,East,Bihar,Office Supplies,Paper,663.47,5,0.5,136.57,20.58,526.9
CA-2025-105937,2025-04-06,CS-1224,Consumer,North,Delhi,Technology,Accessories,333.43,3,0.0,44.92,13.47,288.51
CA-2025-105938,2024-01-13,CS-1027,Home Office,South,Karnataka,Technology,Copiers,437.8,2,0.0,23.36,5.34,414.44
CA-2025-105939,2025-01-18,CS-1128,Corporate,South,Kerala,Furniture,Furnishings,418.69,7,0.0,57.79,13.8,360.9
CA-2025-105940,2025-07-09,CS-1106,Consumer,South,Karnataka,Technology,Copiers,57.02,2,0.5,10.74,18.84,46.28
CA-2025-105941,2025-02-02,CS-1165,Consumer,West,Rajasthan,Office Supplies,Art,2313.27,9,0.0,558.56,24.15,1754.71
CA-2025-105942,2024-01-19,CS-1215,Corporate,South,Kerala,Office Supplies,Art,1047.48,6,0.0,228.38,21.8,819.1
CA-2025-105943,2025-07-28,CS-1071,Corporate,North,Punjab,Office Supplies,Binders,619.79,8,0.1,33.87,5.46,585.92
CA-2025-105944,2025-05-05,CS-1204,Consumer,West,Maharashtra,Technology,Accessories,794.83,3,0.1,78.63,9.89,716.2
CA-2025-105945,2026-01-20,CS-1153,Home Office,North,Punjab,Furniture,Chairs,202.37,5,0.0,32.37,16.0,170.0
CA-2025-105946,2025-02-22,CS-1067,Consumer,West,Goa,Technology,Phones,1136.53,3,0.0,69.4,6.11,1067.13
CA-2025-105947,2024-12-02,CS-1090,Consumer,West,Maharashtra,Furniture,Chairs,316.4,9,0.0,53.51,16.91,262.89
CA-2025-105948,2025-02-22,CS-1260,Consumer,East,Jharkhand,Office Supplies,Paper,436.93,1,0.1,59.34,13.58,377.59
CA-2025-105949,2025-09-03,CS-1362,Corporate,West,Maharashtra,Technology,Copiers,2963.65,8,0.0,544.51,18.37,2419.14
CA-2025-105950,2025-11-05,CS-1228,Consumer,West,Maharashtra,Office Supplies,Art,2697.81,6,0.0,253.88,9.41,2443.93
CA-2025-105951,2024-05-01,CS-1079,Consumer,North,Delhi,Furniture,Furnishings,1579.03,7,0.0,138.06,8.74,1440.97
CA-2025-105952,2025-03-07,CS-1096,Consumer,North,UP,Office Supplies,Fasteners,69.23,2,0.1,16.13,23.3,53.1
CA-2025-105953,2024-02-13,CS-1349,Corporate,South,Kerala,Technology,Copiers,428.49,7,0.5,50.87,11.87,377.62
CA-2025-105954,2024-11-12,CS-1330,Consumer,East,Bihar,Office Supplies,Art,485.84,1,0.0,118.65,24.42,367.19
CA-2025-105955,2025-01-15,CS-1469,Consumer,West,Rajasthan,Furniture,Furnishings,2192.8,7,0.0,179.67,8.19,2013.13
CA-2025-105956,2024-05-24,CS-1382,Consumer,East,Jharkhand,Office Supplies,Art,875.93,8,0.1,175.77,20.07,700.16
CA-2025-105957,2024-11-22,CS-1246,Consumer,South,Kerala,Technology,Copiers,493.16,2,0.0,44.54,9.03,448.62
CA-2025-105958,2024-12-28,CS-1272,Corporate,East,West Bengal,Office Supplies,Paper,264.87,2,0.2,51.16,19.32,213.71
CA-2025-105959,2024-02-19,CS-1495,Consumer,West,Rajasthan,Technology,Accessories,749.89,3,0.0,76.83,10.25,673.06
CA-2025-105960,2024-03-05,CS-1403,Consumer,North,Haryana,Technology,Phones,839.89,4,0.5,97.71,11.63,742.18
CA-2025-105961,2024-12-20,CS-1157,Corporate,East,Jharkhand,Furniture,Furnishings,857.18,8,0.1,152.79,17.82,704.39
CA-2025-105962,2026-03-10,CS-1116,Consumer,West,Rajasthan,Office Supplies,Fasteners,554.99,3,0.1,31.48,5.67,523.51
CA-2025-105963,2024-06-12,CS-1435,Consumer,South,Kerala,Office Supplies,Art,1371.5,6,0.0,136.21,9.93,1235.29
CA-2025-105964,2024-05-20,CS-1018,Consumer,West,Rajasthan,Furniture,Furnishings,2381.25,8,0.0,527.36,22.15,1853.89
CA-2025-105965,2024-05-07,CS-1442,Home Office,East,Odisha,Furniture,Tables,96.17,2,0.0,10.8,11.23,85.37
CA-2025-105966,2025-02-01,CS-1172,Corporate,West,Gujarat,Technology,Copiers,401.17,4,0.1,96.75,24.12,304.42
CA-2025-105967,2025-04-07,CS-1016,Home Office,West,Rajasthan,Furniture,Furnishings,204.94,1,0.0,16.12,7.87,188.82
CA-2025-105968,2026-01-20,CS-1449,Home Office,East,Jharkhand,Office Supplies,Paper,2927.35,8,0.1,568.78,19.43,2358.57
CA-2025-105969,2024-07-05,CS-1240,Home Office,East,Odisha,Furniture,Chairs,81.24,1,0.2,6.71,8.26,74.53
CA-2025-105970,2025-12-20,CS-1386,Corporate,South,Karnataka,Furniture,Furnishings,3977.52,9,0.0,806.46,20.28,3171.06
CA-2025-105971,2026-01-01,CS-1056,Corporate,West,Goa,Office Supplies,Binders,1057.14,6,0.0,97.93,9.26,959.21
CA-2025-105972,2024-07-08,CS-1079,Consumer,North,Punjab,Technology,Accessories,403.14,3,0.0,89.99,22.32,313.15
CA-2025-105973,2025-01-22,CS-1103,Consumer,East,West Bengal,Furniture,Chairs,842.39,8,0.5,147.29,17.48,695.1
CA-2025-105974,2025-03-04,CS-1284,Corporate,West,Gujarat,Furniture,Chairs,281.32,2,0.5,63.64,22.62,217.68
CA-2025-105975,2024-10-10,CS-1193,Home Office,North,Punjab,Technology,Accessories,1108.94,3,0.0,194.74,17.56,914.2
CA-2025-105976,2024-08-24,CS-1005,Consumer,North,Delhi,Office Supplies,Paper,1705.91,7,0.0,360.49,21.13,1345.42
CA-2025-105977,2024-07-12,CS-1106,Corporate,West,Maharashtra,Technology,Copiers,410.82,1,0.0,92.02,22.4,318.8
CA-2025-105978,2024-10-13,CS-1278,Consumer,West,Rajasthan,Furniture,Furnishings,3700.66,9,0.0,532.09,14.38,3168.57
CA-2025-105979,2026-02-09,CS-1373,Consumer,West,Gujarat,Technology,Copiers,87.91,9,0.1,16.23,18.46,71.68
CA-2025-105980,2026-01-27,CS-1100,Consumer,North,Delhi,Office Supplies,Fasteners,1074.26,3,0.1,59.43,5.53,1014.83
CA-2025-105981,2024-05-15,CS-1238,Corporate,West,Rajasthan,Office Supplies,Art,907.8,4,0.0,135.51,14.93,772.29
CA-2025-105982,2026-03-02,CS-1269,Consumer,East,West Bengal,Furniture,Chairs,967.75,2,0.0,89.52,9.25,878.23
CA-2025-105983,2026-02-21,CS-1321,Corporate,North,Haryana,Furniture,Furnishings,411.91,1,0.0,30.03,7.29,381.88
CA-2025-105984,2024-06-19,CS-1400,Home Office,East,Bihar,Technology,Copiers,1426.78,8,0.1,355.69,24.93,1071.09
CA-2025-105985,2024-06-07,CS-1489,Home Office,East,West Bengal,Furniture,Furnishings,2888.73,9,0.0,720.49,24.94,2168.24
CA-2025-105986,2024-07-19,CS-1086,Consumer,West,Maharashtra,Furniture,Furnishings,946.62,9,0.0,87.64,9.26,858.98
CA-2025-105987,2025-05-01,CS-1320,Home Office,East,Odisha,Office Supplies,Binders,761.36,5,0.0,174.72,22.95,586.64
CA-2025-105988,2025-07-10,CS-1032,Consumer,West,Gujarat,Office Supplies,Art,545.16,5,0.0,125.06,22.94,420.1
CA-2025-105989,2026-02-14,CS-1336,Consumer,North,Haryana,Office Supplies,Paper,1890.33,5,0.0,463.68,24.53,1426.65
CA-2025-105990,2025-08-05,CS-1051,Corporate,East,West Bengal,Office Supplies,Fasteners,84.16,6,0.0,10.81,12.84,73.35
CA-2025-105991,2025-05-18,CS-1079,Consumer,West,Gujarat,Office Supplies,Art,419.13,4,0.5,99.08,23.64,320.05
CA-2025-105992,2025-01-05,CS-1186,Consumer,South,Telangana,Office Supplies,Binders,840.81,2,0.0,173.52,20.64,667.29
CA-2025-105993,2024-04-12,CS-1174,Consumer,West,Gujarat,Technology,Copiers,714.9,2,0.0,140.82,19.7,574.08
CA-2025-105994,2024-05-04,CS-1436,Corporate,South,Telangana,Office Supplies,Paper,1299.96,6,0.0,129.43,9.96,1170.53
CA-2025-105995,2024-11-08,CS-1106,Consumer,West,Gujarat,Office Supplies,Fasteners,1280.76,5,0.2,189.67,14.81,1091.09
CA-2025-105996,2026-03-08,CS-1063,Corporate,South,Karnataka,Furniture,Chairs,443.16,4,0.5,92.0,20.76,351.16
CA-2025-105997,2025-04-02,CS-1076,Corporate,East,Jharkhand,Technology,Accessories,2541.38,6,0.0,557.46,21.94,1983.92
CA-2025-105998,2024-08-17,CS-1316,Corporate,South,Kerala,Furniture,Chairs,1162.3,4,0.0,104.1,8.96,1058.2
CA-2025-105999,2025-10-19,CS-1321,Home Office,East,Bihar,Office Supplies,Paper,1279.93,4,0.0,143.67,11.22,1136.26
CA-2025-106000,2024-07-15,CS-1373,Consumer,East,Jharkhand,Office Supplies,Fasteners,2966.55,6,0.0,244.77,8.25,2721.78
CA-2025-106001,2026-01-02,CS-1081,Consumer,West,Goa,Office Supplies,Paper,1394.47,4,0.1,111.92,8.03,1282.55
CA-2025-106002,2025-02-26,CS-1361,Consumer,East,Bihar,Office Supplies,Binders,1351.08,9,0.0,125.21,9.27,1225.87
CA-2025-106003,2025-07-25,CS-1128,Consumer,North,UP,Technology,Accessories,2177.04,7,0.2,504.78,23.19,1672.26
CA-2025-106004,2025-09-01,CS-1183,Corporate,South,Tamil Nadu,Furniture,Tables,2789.75,6,0.0,-582.4,-20.88,3372.15
CA-2025-106005,2024-06-19,CS-1243,Consumer,West,Gujarat,Office Supplies,Binders,463.76,3,0.0,69.34,14.95,394.42
CA-2025-106006,2025-01-16,CS-1185,Consumer,East,Odisha,Technology,Accessories,1477.72,4,0.1,77.33,5.23,1400.39
CA-2025-106007,2024-06-21,CS-1498,Corporate,South,Karnataka,Furniture,Tables,253.07,2,0.0,-82.47,-32.59,335.54
CA-2025-106008,2025-10-24,CS-1220,Corporate,South,Tamil Nadu,Furniture,Tables,534.42,3,0.2,-99.71,-18.66,634.13
CA-2025-106009,2025-03-28,CS-1071,Corporate,North,UP,Office Supplies,Binders,348.18,1,0.0,66.45,19.08,281.73
CA-2025-106010,2024-12-15,CS-1457,Home Office,South,Kerala,Technology,Accessories,1163.96,9,0.0,104.49,8.98,1059.47
CA-2025-106011,2025-09-25,CS-1342,Corporate,West,Gujarat,Furniture,Furnishings,305.32,3,0.0,38.29,12.54,267.03
CA-2025-106012,2025-05-08,CS-1154,Corporate,West,Maharashtra,Furniture,Tables,1514.54,8,0.2,232.52,15.35,1282.02
CA-2025-106013,2025-09-11,CS-1245,Consumer,East,Odisha,Office Supplies,Fasteners,1260.06,4,0.2,222.09,17.63,1037.97
CA-2025-106014,2024-01-04,CS-1140,Home Office,East,West Bengal,Furniture,Furnishings,1932.63,8,0.2,160.36,8.3,1772.27
CA-2025-106015,2024-04-02,CS-1071,Corporate,West,Maharashtra,Office Supplies,Binders,1980.13,7,0.2,270.22,13.65,1709.91
CA-2025-106016,2024-01-06,CS-1046,Consumer,South,Tamil Nadu,Technology,Accessories,1390.98,4,0.0,72.83,5.24,1318.15
CA-2025-106017,2024-10-14,CS-1047,Consumer,South,Karnataka,Furniture,Tables,1937.63,7,0.0,-270.91,-13.98,2208.54
CA-2025-106018,2025-09-09,CS-1079,Corporate,North,UP,Technology,Copiers,1185.47,8,0.1,137.08,11.56,1048.39
CA-2025-106019,2024-05-25,CS-1422,Home Office,East,Odisha,Office Supplies,Art,519.93,3,0.2,123.42,23.74,396.51
CA-2025-106020,2026-02-21,CS-1149,Consumer,South,Kerala,Technology,Accessories,982.52,5,0.0,222.7,22.67,759.82
CA-2025-106021,2025-02-27,CS-1398,Consumer,South,Karnataka,Technology,Accessories,146.23,3,0.0,22.63,15.48,123.6
CA-2025-106022,2025-08-30,CS-1130,Home Office,East,Bihar,Office Supplies,Art,3151.73,7,0.0,538.57,17.09,2613.16
CA-2025-106023,2025-04-01,CS-1456,Home Office,West,Gujarat,Office Supplies,Binders,1752.35,6,0.1,188.65,10.77,1563.7
CA-2025-106024,2026-01-10,CS-1127,Consumer,South,Telangana,Technology,Accessories,387.02,1,0.1,71.2,18.4,315.82
CA-2025-106025,2024-07-20,CS-1365,Consumer,North,Haryana,Office Supplies,Art,1951.35,5,0.0,190.11,9.74,1761.24
CA-2025-106026,2024-07-30,CS-1119,Corporate,South,Telangana,Furniture,Furnishings,156.47,4,0.1,7.9,5.05,148.57
CA-2025-106027,2024-01-06,CS-1454,Consumer,South,Telangana,Technology,Copiers,185.58,2,0.2,45.03,24.26,140.55
CA-2025-106028,2025-09-15,CS-1485,Home Office,North,UP,Office Supplies,Binders,380.69,1,0.2,48.09,12.63,332.6
CA-2025-106029,2025-01-10,CS-1357,Consumer,West,Gujarat,Furniture,Furnishings,1654.42,7,0.0,255.68,15.45,1398.74
CA-2025-106030,2025-03-22,CS-1417,Consumer,North,UP,Technology,Accessories,2569.46,7,0.1,179.91,7.0,2389.55
CA-2025-106031,2024-04-15,CS-1489,Consumer,North,Delhi,Office Supplies,Fasteners,1751.9,6,0.0,272.36,15.55,1479.54
CA-2025-106032,2025-10-12,CS-1262,Consumer,East,Odisha,Furniture,Chairs,2067.73,5,0.0,476.55,23.05,1591.18
CA-2025-106033,2025-02-04,CS-1244,Consumer,South,Tamil Nadu,Furniture,Chairs,3329.62,9,0.0,750.93,22.55,2578.69
CA-2025-106034,2024-04-05,CS-1474,Consumer,West,Goa,Furniture,Tables,294.14,2,0.0,48.71,16.56,245.43
CA-2025-106035,2025-01-22,CS-1382,Corporate,South,Karnataka,Technology,Accessories,1487.09,3,0.0,329.16,22.13,1157.93
CA-2025-106036,2025-03-27,CS-1103,Consumer,West,Rajasthan,Technology,Copiers,2253.2,9,0.0,276.8,12.28,1976.4
CA-2025-106037,2025-02-19,CS-1489,Home Office,North,Delhi,Office Supplies,Binders,593.29,2,0.0,52.51,8.85,540.78
CA-2025-106038,2025-12-26,CS-1037,Consumer,East,Jharkhand,Technology,Accessories,824.44,3,0.0,110.74,13.43,713.7
CA-2025-106039,2025-05-18,CS-1142,Corporate,North,UP,Office Supplies,Fasteners,2129.95,6,0.2,451.39,21.19,1678.56
CA-2025-106040,2025-03-29,CS-1037,Consumer,South,Kerala,Office Supplies,Fasteners,1030.02,7,0.0,197.12,19.14,832.9
CA-2025-106041,2024-10-17,CS-1008,Consumer,East,Bihar,Office Supplies,Art,80.48,2,0.0,10.21,12.69,70.27
CA-2025-106042,2025-06-17,CS-1231,Corporate,East,Odisha,Office Supplies,Fasteners,1758.12,8,0.0,207.99,11.83,1550.13
CA-2025-106043,2024-07-11,CS-1333,Corporate,South,Karnataka,Furniture,Tables,4139.79,9,0.0,-1611.61,-38.93,5751.4
CA-2025-106044,2024-05-29,CS-1397,Corporate,West,Maharashtra,Furniture,Chairs,180.21,1,0.2,18.5,10.27,161.71
CA-2025-106045,2026-01-28,CS-1296,Corporate,East,Bihar,Furniture,Tables,876.03,6,0.0,97.79,11.16,778.24
CA-2025-106046,2026-02-17,CS-1107,Corporate,West,Goa,Furniture,Furnishings,1127.03,4,0.1,134.63,11.95,992.4
CA-2025-106047,2026-02-01,CS-1348,Consumer,West,Maharashtra,Technology,Accessories,1856.99,5,0.0,383.64,20.66,1473.35
CA-2025-106048,2025-05-29,CS-1442,Home Office,West,Gujarat,Technology,Accessories,1420.5,6,0.0,312.56,22.0,1107.94
CA-2025-106049,2025-01-27,CS-1018,Corporate,East,West Bengal,Technology,Accessories,1059.55,6,0.1,98.98,9.34,960.57
CA-2025-106050,2024-11-11,CS-1313,Home Office,North,UP,Furniture,Chairs,1188.23,7,0.1,156.22,13.15,1032.01
CA-2025-106051,2024-03-16,CS-1083,Home Office,East,West Bengal,Office Supplies,Art,1753.19,9,0.1,391.1,22.31,1362.09
CA-2025-106052,2025-08-21,CS-1422,Consumer,North,UP,Office Supplies,Paper,1691.64,4,0.0,190.67,11.27,1500.97
CA-2025-106053,2024-09-26,CS-1288,Consumer,East,Odisha,Office Supplies,Fasteners,1996.28,9,0.1,261.05,13.08,1735.23
CA-2025-106054,2024-08-12,CS-1470,Corporate,North,Haryana,Furniture,Chairs,164.03,1,0.0,26.37,16.08,137.66
CA-2025-106055,2025-06-13,CS-1194,Corporate,North,UP,Office Supplies,Art,894.01,9,0.0,159.39,17.83,734.62
CA-2025-106056,2024-04-22,CS-1461,Corporate,East,Jharkhand,Furniture,Furnishings,1187.86,8,0.0,131.52,11.07,1056.34
CA-2025-106057,2024-09-07,CS-1215,Corporate,West,Maharashtra,Technology,Phones,473.48,2,0.0,78.21,16.52,395.27
CA-2025-106058,2024-08-20,CS-1281,Consumer,West,Rajasthan,Office Supplies,Fasteners,1754.1,7,0.1,341.85,19.49,1412.25
CA-2025-106059,2026-03-01,CS-1220,Consumer,North,UP,Office Supplies,Paper,2201.71,7,0.0,149.76,6.8,2051.95
CA-2025-106060,2025-12-14,CS-1442,Consumer,South,Karnataka,Office Supplies,Fasteners,80.96,2,0.1,20.23,24.99,60.73
CA-2025-106061,2024-03-23,CS-1459,Corporate,South,Tamil Nadu,Furniture,Tables,2235.27,8,0.1,-849.01,-37.98,3084.28
CA-2025-106062,2024-05-04,CS-1289,Corporate,East,Bihar,Furniture,Furnishings,1094.86,6,0.0,88.23,8.06,1006.63
CA-2025-106063,2024-06-23,CS-1344,Consumer,East,West Bengal,Office Supplies,Paper,815.49,6,0.0,94.91,11.64,720.58
CA-2025-106064,2024-03-09,CS-1194,Corporate,East,Bihar,Technology,Accessories,774.99,5,0.1,82.38,10.63,692.61
CA-2025-106065,2024-02-16,CS-1158,Consumer,South,Kerala,Furniture,Chairs,3155.1,8,0.0,171.68,5.44,2983.42
CA-2025-106066,2024-09-12,CS-1465,Consumer,West,Maharashtra,Office Supplies,Paper,3632.5,9,0.0,546.31,15.04,3086.19
CA-2025-106067,2025-12-27,CS-1104,Corporate,East,Odisha,Furniture,Furnishings,304.21,5,0.0,24.84,8.17,279.37
CA-2025-106068,2024-01-30,CS-1034,Consumer,East,Odisha,Furniture,Chairs,126.2,1,0.5,9.76,7.73,116.44
CA-2025-106069,2024-10-07,CS-1102,Corporate,West,Maharashtra,Furniture,Furnishings,1616.73,6,0.0,148.97,9.21,1467.76
CA-2025-106070,2024-08-24,CS-1127,Home Office,North,Delhi,Office Supplies,Paper,24.8,1,0.0,5.01,20.2,19.79
CA-2025-106071,2024-09-04,CS-1214,Home Office,East,Bihar,Office Supplies,Fasteners,1626.12,5,0.1,123.32,7.58,1502.8
CA-2025-106072,2025-01-02,CS-1325,Consumer,South,Karnataka,Technology,Accessories,1138.37,6,0.0,200.01,17.57,938.36
CA-2025-106073,2025-05-09,CS-1432,Consumer,South,Telangana,Furniture,Furnishings,644.46,3,0.0,69.7,10.82,574.76
CA-2025-106074,2024-01-25,CS-1296,Corporate,East,Jharkhand,Furniture,Furnishings,154.43,1,0.5,9.83,6.37,144.6
CA-2025-106075,2025-08-08,CS-1179,Corporate,South,Karnataka,Office Supplies,Binders,383.65,2,0.2,94.22,24.56,289.43
CA-2025-106076,2025-12-18,CS-1080,Corporate,West,Goa,Furniture,Furnishings,1016.54,3,0.1,182.52,17.96,834.02
CA-2025-106077,2025-05-04,CS-1141,Consumer,North,Punjab,Furniture,Tables,905.91,3,0.0,82.19,9.07,823.72
CA-2025-106078,2025-05-08,CS-1474,Consumer,North,Haryana,Office Supplies,Art,241.51,2,0.0,36.53,15.13,204.98
CA-2025-106079,2024-11-09,CS-1031,Corporate,East,Bihar,Technology,Copiers,2619.23,6,0.0,334.5,12.77,2284.73
CA-2025-106080,2025-08-28,CS-1372,Corporate,East,Odisha,Office Supplies,Art,810.17,7,0.0,68.92,8.51,741.25
CA-2025-106081,2025-01-09,CS-1423,Consumer,North,UP,Furniture,Furnishings,1798.16,5,0.0,435.58,24.22,1362.58
CA-2025-106082,2025-09-30,CS-1063,Consumer,North,Haryana,Office Supplies,Paper,2787.28,7,0.0,618.4,22.19,2168.88
CA-2025-106083,2024-01-25,CS-1048,Corporate,East,Odisha,Technology,Phones,937.6,3,0.1,116.12,12.38,821.48
CA-2025-106084,2024-11-29,CS-1087,Consumer,South,Tamil Nadu,Office Supplies,Paper,975.08,5,0.1,206.88,21.22,768.2
CA-2025-106085,2024-12-20,CS-1304,Consumer,East,Odisha,Furniture,Furnishings,1320.59,3,0.0,116.11,8.79,1204.48
CA-2025-106086,2024-04-25,CS-1061,Consumer,West,Maharashtra,Office Supplies,Paper,682.29,4,0.0,44.36,6.5,637.93
CA-2025-106087,2024-02-17,CS-1396,Consumer,East,Jharkhand,Office Supplies,Art,2080.0,6,0.0,323.07,15.53,1756.93
CA-2025-106088,2026-01-07,CS-1334,Corporate,East,Odisha,Furniture,Furnishings,1760.22,4,0.0,226.17,12.85,1534.05
CA-2025-106089,2026-02-16,CS-1440,Consumer,East,Jharkhand,Office Supplies,Binders,275.71,4,0.2,17.64,6.4,258.07
CA-2025-106090,2024-04-08,CS-1274,Consumer,East,Bihar,Office Supplies,Binders,2308.54,7,0.0,406.53,17.61,1902.01
CA-2025-106091,2025-04-03,CS-1411,Consumer,East,West Bengal,Technology,Accessories,2437.94,6,0.1,521.53,21.39,1916.41
CA-2025-106092,2025-06-06,CS-1284,Consumer,East,Odisha,Furniture,Furnishings,60.51,1,0.0,9.41,15.55,51.1
CA-2025-106093,2025-08-19,CS-1466,Corporate,South,Tamil Nadu,Furniture,Tables,586.22,8,0.1,-68.1,-11.62,654.32
CA-2025-106094,2025-02-08,CS-1080,Consumer,East,Odisha,Office Supplies,Binders,195.35,1,0.0,24.51,12.55,170.84
CA-2025-106095,2024-08-01,CS-1180,Corporate,North,Haryana,Office Supplies,Art,4474.91,9,0.0,448.21,10.02,4026.7
CA-2025-106096,2025-11-15,CS-1272,Consumer,East,West Bengal,Office Supplies,Art,383.13,4,0.2,30.54,7.97,352.59
CA-2025-106097,2025-05-17,CS-1077,Consumer,South,Kerala,Technology,Phones,1183.79,7,0.0,177.39,14.98,1006.4
CA-2025-106098,2025-12-21,CS-1442,Consumer,West,Goa,Office Supplies,Art,2095.99,5,0.0,132.2,6.31,1963.79
CA-2025-106099,2025-03-23,CS-1221,Consumer,North,UP,Technology,Phones,222.19,3,0.0,13.92,6.26,208.27
CA-2025-106100,2025-07-29,CS-1393,Corporate,East,Jharkhand,Furniture,Furnishings,3985.13,8,0.0,818.32,20.53,3166.81
CA-2025-106101,2024-09-14,CS-1282,Consumer,East,Jharkhand,Technology,Accessories,669.68,2,0.1,90.75,13.55,578.93
CA-2025-106102,2024-04-30,CS-1028,Home Office,North,UP,Office Supplies,Fasteners,1151.98,3,0.2,229.17,19.89,922.81
CA-2025-106103,2024-02-23,CS-1361,Consumer,East,Jharkhand,Furniture,Furnishings,403.78,5,0.0,46.56,11.53,357.22
CA-2025-106104,2024-11-26,CS-1077,Consumer,South,Karnataka,Furniture,Chairs,557.52,5,0.1,66.92,12.0,490.6
CA-2025-106105,2026-02-22,CS-1164,Consumer,East,West Bengal,Furniture,Furnishings,958.4,5,0.0,130.01,13.57,828.39
CA-2025-106106,2024-08-28,CS-1009,Corporate,West,Rajasthan,Office Supplies,Art,244.97,7,0.0,27.17,11.09,217.8
CA-2025-106107,2026-01-24,CS-1175,Consumer,South,Tamil Nadu,Office Supplies,Fasteners,158.96,8,0.5,25.72,16.18,133.24
CA-2025-106108,2025-06-13,CS-1462,Consumer,East,West Bengal,Technology,Accessories,3622.98,8,0.0,233.97,6.46,3389.01
CA-2025-106109,2025-04-27,CS-1307,Consumer,West,Gujarat,Technology,Copiers,92.84,3,0.0,14.99,16.15,77.85
CA-2025-106110,2024-07-05,CS-1076,Consumer,North,Haryana,Technology,Accessories,3019.84,8,0.0,582.06,19.27,2437.78
CA-2025-106111,2025-10-17,CS-1245,Home Office,South,Karnataka,Office Supplies,Fasteners,723.29,2,0.0,179.7,24.84,543.59
CA-2025-106112,2024-09-18,CS-1122,Corporate,East,Bihar,Technology,Phones,182.72,4,0.0,32.43,17.75,150.29
CA-2025-106113,2024-12-29,CS-1185,Corporate,East,West Bengal,Furniture,Furnishings,203.88,2,0.0,39.1,19.18,164.78
CA-2025-106114,2025-05-05,CS-1032,Corporate,North,Delhi,Office Supplies,Fasteners,1164.3,5,0.0,196.81,16.9,967.49
CA-2025-106115,2025-03-06,CS-1486,Corporate,North,UP,Office Supplies,Fasteners,973.24,3,0.0,233.76,24.02,739.48
CA-2025-106116,2024-08-26,CS-1451,Consumer,South,Tamil Nadu,Furniture,Chairs,1346.87,3,0.0,285.47,21.2,1061.4
CA-2025-106117,2024-10-30,CS-1250,Corporate,South,Telangana,Furniture,Furnishings,1340.74,5,0.0,231.99,17.3,1108.75
CA-2025-106118,2024-10-24,CS-1057,Consumer,South,Kerala,Office Supplies,Binders,1875.28,4,0.0,218.54,11.65,1656.74
CA-2025-106119,2024-03-16,CS-1310,Consumer,East,West Bengal,Furniture,Furnishings,495.48,6,0.2,56.92,11.49,438.56
CA-2025-106120,2025-11-30,CS-1372,Corporate,East,West Bengal,Technology,Accessories,1260.65,5,0.2,252.96,20.07,1007.69
CA-2025-106121,2024-11-28,CS-1144,Corporate,South,Telangana,Technology,Phones,2119.37,5,0.0,499.58,23.57,1619.79
CA-2025-106122,2026-01-27,CS-1318,Corporate,East,Odisha,Furniture,Chairs,372.99,3,0.0,92.17,24.71,280.82
CA-2025-106123,2025-10-03,CS-1084,Corporate,North,Haryana,Office Supplies,Fasteners,1268.44,4,0.2,129.97,10.25,1138.47
CA-2025-106124,2025-04-18,CS-1480,Consumer,West,Maharashtra,Technology,Accessories,618.43,3,0.0,104.14,16.84,514.29
CA-2025-106125,2024-10-09,CS-1056,Consumer,East,Jharkhand,Furniture,Furnishings,1499.45,3,0.0,285.5,19.04,1213.95
CA-2025-106126,2025-08-13,CS-1279,Consumer,South,Telangana,Technology,Accessories,493.74,9,0.0,65.47,13.26,428.27
CA-2025-106127,2024-03-12,CS-1273,Corporate,East,Jharkhand,Technology,Accessories,1517.96,6,0.1,109.06,7.18,1408.9
CA-2025-106128,2024-09-19,CS-1464,Home Office,North,Punjab,Furniture,Tables,708.64,2,0.1,75.96,10.72,632.68
CA-2025-106129,2025-12-03,CS-1166,Consumer,South,Tamil Nadu,Furniture,Tables,341.34,1,0.0,-86.92,-25.46,428.26
CA-2025-106130,2025-07-28,CS-1456,Consumer,West,Goa,Technology,Phones,618.57,3,0.2,45.16,7.3,573.41
CA-2025-106131,2024-01-12,CS-1467,Consumer,South,Tamil Nadu,Technology,Accessories,784.27,3,0.0,88.31,11.26,695.96
CA-2025-106132,2024-05-20,CS-1158,Home Office,South,Kerala,Office Supplies,Binders,834.64,4,0.0,84.76,10.16,749.88
CA-2025-106133,2026-02-04,CS-1249,Corporate,South,Kerala,Furniture,Chairs,710.91,4,0.0,85.94,12.09,624.97
